company_number,company_name,organisation_type,organisation_code,registration_date,foundation_date,industry_code,industry_description,employees,website,email,phone,street,postal_code,city,municipality,country,country_code,bankrupt,under_liquidation,source,source_url,evidence_company_number,retrieved_at
811577332,VIA FLAKOLL AS,Aksjeselskap,AS,2013-02-16,2013-02-01,00.000,Uoppgitt,,,,32 84 07 58,Øvregrenda 7,3425,REISTAD,LIER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811577332,811577332,2026-09-18T10:30:27.941479+00:00
811577472,AKTIVA HW13 AS,Aksjeselskap,AS,2013-02-18,2013-01-06,68.200,Utleie av egen eller leid fast eiendom,,,,,Lyngveien 21,3118,TØNSBERG,TØNSBERG,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811577472,811577472,2026-09-18T10:30:27.941482+00:00
811577642,AK SHIPPING & CHARTERING AS,Aksjeselskap,AS,2013-02-27,2013-01-15,52.311,Formidlingstjenester tilknyttet godstransport via skip,,,,,Ullevålsveien 47A,0171,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811577642,811577642,2026-09-18T10:30:27.941485+00:00
811577812,SKJE AS,Aksjeselskap,AS,2013-02-20,2013-01-17,68.120,Utvikling og salg av byggeprosjekter,,,,,Finnemarka 11,7603,LEVANGER,LEVANGER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811577812,811577812,2026-09-18T10:30:27.941488+00:00
811578282,AARSTAD BYGG CONSULT AS,Aksjeselskap,AS,2013-03-20,2013-02-01,46.830,"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",,,post@aarstadbc.no,48 15 57 47,Snulteren 6,1940,BJØRKELANGEN,AURSKOG-HØLAND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811578282,811578282,2026-09-18T10:30:27.941491+00:00
811580422,BITERUD AS,Aksjeselskap,AS,2013-02-18,2013-02-11,68.120,Utvikling og salg av byggeprosjekter,,,,22 03 81 00,"c/o Axer Eiendom AS, Bolette brygge 1",0252,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811580422,811580422,2026-09-18T10:30:27.941494+00:00
811581232,GØRAN HANSEN AS,Aksjeselskap,AS,2013-02-18,2013-01-01,62.100,Dataprogrammeringstjenester,,goeran.no,mail@goeran.no,,Kapellveien 76C,0487,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811581232,811581232,2026-09-18T10:30:27.941497+00:00
811583472,JORDALSBAKKEN AS,Aksjeselskap,AS,2013-03-06,2013-01-20,43.120,Grunnarbeid,,,,,Brekkedalen 31,5713,VOSSESTRAND,VOSS,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811583472,811583472,2026-09-18T10:30:27.941499+00:00
811584762,WTS RAIL AS,Aksjeselskap,AS,2013-03-20,2013-02-05,43.120,Grunnarbeid,,,,,Øvre Holen 77,6011,ÅLESUND,ÅLESUND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811584762,811584762,2026-09-18T10:30:27.941502+00:00
811585092,THETA DEVELOPMENT AS,Aksjeselskap,AS,2013-02-18,2013-01-30,62.100,Dataprogrammeringstjenester,,www.hadocs.com,post@thetadev.no,,Herman Grans vei 58B,5162,LAKSEVÅG,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811585092,811585092,2026-09-18T10:30:27.941504+00:00
811585572,SLETTEBAKK AS,Aksjeselskap,AS,2013-02-18,2013-02-06,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,,,Nedre Klasgarden 33,6016,ÅLESUND,ÅLESUND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811585572,811585572,2026-09-18T10:30:27.941507+00:00
811589292,WILLIAMSEN HOLDING AS,Aksjeselskap,AS,2013-02-19,2013-02-13,70.200,Bedriftsrådgivning og annen administrativ rådgivning,,,kwilli@online.no,,"v/Kristian Williamsen, Øvre Sofustrøa 9",7070,BOSBERG,TRONDHEIM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811589292,811589292,2026-09-18T10:30:27.941510+00:00
811592692,VERFTSGATA 28 AS,Aksjeselskap,AS,2013-02-20,2013-02-07,68.200,Utleie av egen eller leid fast eiendom,,,,,Verftsgata 28,7800,NAMSOS,NAMSOS,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811592692,811592692,2026-09-18T10:30:27.941512+00:00
811593362,ALTERA INFRASTRUCTURE CREWING AS,Aksjeselskap,AS,2013-02-20,2013-02-03,09.109,Andre tjenester tilknyttet utvinning av råolje og naturgass,,,,,Løkkeveien 107,4007,STAVANGER,STAVANGER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811593362,811593362,2026-09-18T10:30:27.941515+00:00
811593672,FLYT FORLAG AS,Aksjeselskap,AS,2013-02-20,2013-01-02,58.110,Utgivelse av bøker,,www.flyt.no,anne@flyt.no,22 41 17 32,Traraveien 56,1605,FREDRIKSTAD,FREDRIKSTAD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811593672,811593672,2026-09-18T10:30:27.941517+00:00
811594172,ARNE HAUGLI AS,Aksjeselskap,AS,2013-02-20,2013-01-11,86.210,Allmennlegetjenester,,,,,Thunes vei 5,0274,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811594172,811594172,2026-09-18T10:30:27.941520+00:00
811597732,GREFSEN BOLIGSERVICE AS,Aksjeselskap,AS,2013-02-20,2012-12-25,81.100,Kombinerte tjenester tilknyttet eiendomsdrift,,,,,Morells vei 32A,0487,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811597732,811597732,2026-09-18T10:30:27.941522+00:00
811598682,INOVI MUSIC AS,Aksjeselskap,AS,2013-02-22,2012-12-12,46.490,Engroshandel med andre husholdningsvarer,,,,,Torpfjellet 27,1389,HEGGEDAL,ASKER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811598682,811598682,2026-09-18T10:30:27.941524+00:00
811598992,FAVORIT AS,Aksjeselskap,AS,1995-03-12,1959-12-29,47.110,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,9,,,51 49 14 00,Johan Feyers gate 4,4370,EGERSUND,EIGERSUND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811598992,811598992,2026-09-18T10:30:27.941527+00:00
811599492,2Ø SERVICE AS,Aksjeselskap,AS,2013-03-07,2013-02-15,78.200,Utleie av arbeidskraft og andre personaladministrative tjenester,,,,,Ølnes,6856,SOGNDAL,SOGNDAL,Norge,NO,False,True,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811599492,811599492,2026-09-18T10:30:27.941530+00:00
811600202,STOREBOTN 17 AS,Aksjeselskap,AS,2013-03-06,2013-01-04,25.120,Produksjon av dører og vinduer av metall,,,,,Storebotn 17,5309,KLEPPESTØ,ASKØY,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811600202,811600202,2026-09-18T10:30:27.941532+00:00
811600792,ELTERA AS,Aksjeselskap,AS,2013-02-21,2013-01-25,43.210,Elektrisk installasjonsarbeid,115,www.eltera.no,post@eltera.no,,Haslevollen 3,0579,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811600792,811600792,2026-09-18T10:30:27.941535+00:00
811602892,ØSTFOLD PLASSOPPMERKING AS,Aksjeselskap,AS,2013-02-21,2013-01-05,43.500,Spesialisert byggevirksomhet i forbindelse med anleggsarbeid,,,,,Gneisveien 18,1784,HALDEN,HALDEN,Norge,NO,True,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811602892,811602892,2026-09-18T10:30:27.941537+00:00
811604542,ALF AS,Aksjeselskap,AS,2013-02-23,2013-01-15,68.200,Utleie av egen eller leid fast eiendom,,,,,Skrubbmoen 12,3619,SKOLLENBORG,KONGSBERG,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811604542,811604542,2026-09-18T10:30:27.941539+00:00
811604712,FAST UTVIKLING AS,Aksjeselskap,AS,2013-02-23,2012-11-29,68.120,Utvikling og salg av byggeprosjekter,,,,,Bergelandsgata 14,4012,STAVANGER,STAVANGER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811604712,811604712,2026-09-18T10:30:27.941542+00:00
811605212,AA-TVERRELVA KRAFT AS,Aksjeselskap,AS,2013-02-22,2012-10-25,35.150,Handel med elektrisitet,,www.fortevannkraft.no,vibeke.solum@fortevannkraft.no,22 86 55 00,Schweigaards gate 14,0185,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811605212,811605212,2026-09-18T10:30:27.941544+00:00
811605352,KLAUVA KRAFT AS,Aksjeselskap,AS,2013-02-22,2012-10-25,35.150,Handel med elektrisitet,,,obos@obos.no,22 86 55 00,Schweigaards gate 14,0185,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811605352,811605352,2026-09-18T10:30:27.941547+00:00
811607002,ACEA DEVELOPMENT AS,Aksjeselskap,AS,2013-02-23,2013-02-13,68.200,Utleie av egen eller leid fast eiendom,6,,,,"c/o Acea Properties AS, Sjøgata 3",8006,BODØ,BODØ,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811607002,811607002,2026-09-18T10:30:27.941549+00:00
811608602,UNDERSTELLSERVICE AS,Aksjeselskap,AS,2013-02-23,2013-01-01,95.310,Reparasjon og vedlikehold av motorvogner,,,,,Østerøyveien 31,3236,SANDEFJORD,SANDEFJORD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811608602,811608602,2026-09-18T10:30:27.941553+00:00
811610402,KATTNAKKEN AS,Aksjeselskap,AS,2013-02-25,2013-02-18,74.110,"Industri-, produkt- og motedesignvirksomhet",19,,,48 33 97 13,Ringvegen 28,5412,STORD,STORD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811610402,811610402,2026-09-18T10:30:27.941556+00:00
811613932,AXELAR AS,Aksjeselskap,AS,2013-02-25,2013-02-01,70.200,Bedriftsrådgivning og annen administrativ rådgivning,5,,,,Langgata 42,4306,SANDNES,SANDNES,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811613932,811613932,2026-09-18T10:30:27.941558+00:00
811615412,SILVER BYGG & MONTASJE AS,Aksjeselskap,AS,2013-02-25,2013-02-18,41.000,Oppføring av bygninger,16,,martin.manicki@gmail.com,,Sarpsborgveien 147,1640,RÅDE,RÅDE,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811615412,811615412,2026-09-18T10:30:27.941562+00:00
811616362,VEST MARKISE AS,Aksjeselskap,AS,2013-02-26,2013-01-02,43.340,Maler- og glassarbeid,,www.vestmarkise.no,post@vestmarkise.no,55 91 77 71,Lønningsflaten 32F,5258,BLOMSTERDALEN,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811616362,811616362,2026-09-18T10:30:27.941565+00:00
811618772,KEISER RESTAURANT AS,Aksjeselskap,AS,2013-02-27,2013-02-08,56.110,Drift av restauranter,7,,,,Hamnegata 11,5411,STORD,STORD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811618772,811618772,2026-09-18T10:30:27.941567+00:00
811620122,UTEPLASSEN.NO AS,Aksjeselskap,AS,2013-02-26,2013-02-08,47.520,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",6,www.uteplassen.no,,,Stabburveien 7,1617,FREDRIKSTAD,FREDRIKSTAD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811620122,811620122,2026-09-18T10:30:27.941570+00:00
811620882,MILJØSTEIN NORGE AS,Aksjeselskap,AS,2013-02-26,2013-02-01,23.610,Produksjon av betongprodukter for bygge- og anleggsvirksomhet,,,,,Sørbyveien 928,3178,VÅLE,TØNSBERG,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811620882,811620882,2026-09-18T10:30:27.941573+00:00
811621382,CHRISTIANO INVEST AS,Aksjeselskap,AS,2013-02-26,2013-02-20,52.311,Formidlingstjenester tilknyttet godstransport via skip,,,,,Lerstadvegen 517,6018,ÅLESUND,ÅLESUND,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811621382,811621382,2026-09-18T10:30:27.941576+00:00
811621862,EPLEMOS AS,Aksjeselskap,AS,2013-03-04,2013-01-14,00.000,Uoppgitt,,,,,"c/o Anders Abrahamsen, Risløkkveien 23E",0580,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811621862,811621862,2026-09-18T10:30:27.941578+00:00
811623202,LAGRE MINILAGER AS,Aksjeselskap,AS,2013-02-28,2013-01-31,68.200,Utleie av egen eller leid fast eiendom,,,post@lagre.no,80 08 00 08,Kirkegata 8,1767,HALDEN,HALDEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811623202,811623202,2026-09-18T10:30:27.941581+00:00
811625132,COOPERAR.IO AS,Aksjeselskap,AS,2013-02-27,2013-02-18,62.100,Dataprogrammeringstjenester,,,,,"c/o Sigma ITM Norway AS, Biskop Gunnerus Gate 14",0185,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811625132,811625132,2026-09-18T10:30:27.941583+00:00
811625612,TONES CAFÉDRIFT AS,Aksjeselskap,AS,2013-02-27,2013-02-08,56.110,Drift av restauranter,8,,,,Folke Bernadottes vei 52,5147,FYLLINGSDALEN,BERGEN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811625612,811625612,2026-09-18T10:30:27.941586+00:00
811626562,TORNEROSE BIO AS,Aksjeselskap,AS,2013-03-09,2013-02-12,77.400,"Leasing av immateriell eiendom og lignende produkter, unntatt opphavsrettsbeskyttede verker",,,berit.aam@biochos.com,,"c/o Berit Bjugan Aam, Hoelveien 1",1423,SKI,NORDRE FOLLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811626562,811626562,2026-09-18T10:30:27.941589+00:00
811630292,TOCIRCLE PRODUCTIONS AS,Aksjeselskap,AS,2013-03-02,2013-01-01,35.129,Produksjon av elektrisitet fra fornybare kilder ikke nevnt annet sted,,www.tocircle.com,,,Grundingen 6,0250,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811630292,811630292,2026-09-18T10:30:27.941591+00:00
811632082,NEXER ASSET MANAGEMENT AS,Aksjeselskap,AS,2013-02-28,2013-02-27,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,kundreskontrasweden@nexergroup.com,,"c/o Ecitintunor Services AS, avd. Jessheim, Industrivegen 22",2069,JESSHEIM,ULLENSAKER,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811632082,811632082,2026-09-18T10:30:27.941594+00:00
811634182,AS H GABRIEL FINNE & CO ARKITEKT OG KONSULENTFIRMA,Aksjeselskap,AS,1995-02-19,1967-03-15,68.200,Utleie av egen eller leid fast eiendom,,,,,Josefines gate 27,0351,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811634182,811634182,2026-09-18T10:30:27.941596+00:00
811636282,KVALITETSSNEKKEREN AS,Aksjeselskap,AS,2013-02-28,2013-02-20,43.320,Snekkerarbeid,,,,,"c/o Jørgen Skipperud, Markveien 54",0554,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811636282,811636282,2026-09-18T10:30:27.941599+00:00
811640522,ENZIAN AS,Aksjeselskap,AS,2013-03-02,2013-02-13,68.110,Kjøp og salg av egen fast eiendom,,,holmechr@gmail.com,,"c/o Amira Regnskap AS, Brogata 7",2000,LILLESTRØM,LILLESTRØM,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811640522,811640522,2026-09-18T10:30:27.941602+00:00
811644412,REGALIS EIENDOM AS,Aksjeselskap,AS,2013-03-04,2013-02-15,68.120,Utvikling og salg av byggeprosjekter,,,kjetil@regaliseiendom.no,,Lørenveien 73A,0585,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811644412,811644412,2026-09-18T10:30:27.941604+00:00
811644862,UNI-CONSULTING AS,Aksjeselskap,AS,2013-03-04,2013-02-18,46.630,"Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet",,,,,Klokkerstigen 4,2090,HURDAL,HURDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811644862,811644862,2026-09-18T10:30:27.941607+00:00
811646482,SP MANAGEMENT AS,Aksjeselskap,AS,2013-03-13,2013-02-05,82.990,Annen forretningsmessig tjenesteyting ikke nevnt annet sted,,,,,Holmendammen terrasse 2C,0773,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811646482,811646482,2026-09-18T10:30:27.941610+00:00
811649422,APRH HOLDING AS,Aksjeselskap,AS,2013-04-02,2013-02-26,68.200,Utleie av egen eller leid fast eiendom,,,anette.hemmingby@gmail.com,63 81 07 59,Glabakkveien 7,2007,KJELLER,LILLESTRØM,Norge,NO,False,True,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811649422,811649422,2026-09-18T10:30:27.941612+00:00
811650072,HOBTECH AS,Aksjeselskap,AS,2013-03-04,2013-02-21,71.129,Annen teknisk konsulentvirksomhet,,,,,Gullåsvegen 32,3947,LANGANGEN,PORSGRUNN,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811650072,811650072,2026-09-18T10:30:27.941615+00:00
811651532,LOFOTPRODUKT OSLO PRODUKSJON AS,Aksjeselskap,AS,1995-02-19,1934-12-13,10.203,"Frysing og videre bearbeiding av fisk, skalldyr og bløtdyr",11,,,22 82 35 90,Akershusstranda 23,0150,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811651532,811651532,2026-09-18T10:30:27.941618+00:00
811651842,KVERNMO EIENDOM HOLDING AS,Aksjeselskap,AS,2013-03-04,2013-02-05,68.200,Utleie av egen eller leid fast eiendom,,,,,Industrivegen 8,7652,VERDAL,VERDAL,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811651842,811651842,2026-09-18T10:30:27.941620+00:00
811653942,SNAH HOLDING AS,Aksjeselskap,AS,2013-03-06,2013-01-10,95.310,Reparasjon og vedlikehold av motorvogner,,,,,Krokvegen 49,9020,TROMSDALEN,TROMSØ,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811653942,811653942,2026-09-18T10:30:27.941623+00:00
811654132,DOCTOR OK AS,Aksjeselskap,AS,2013-03-07,2013-01-28,86.210,Allmennlegetjenester,,,,75 54 99 49,Fredensborgveien 118A,8005,BODØ,BODØ,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811654132,811654132,2026-09-18T10:30:27.941626+00:00
811656682,TRELASTEN ELVERUM AS,Aksjeselskap,AS,2013-03-05,2013-02-13,47.520,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",7,,elverum@btkjeden.no,,Fabrikkveien 2,2450,RENA,ÅMOT,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811656682,811656682,2026-09-18T10:30:27.941628+00:00
811661112,ALURA AS,Aksjeselskap,AS,2013-03-06,2013-02-20,47.750,Detaljhandel med kosmetikk og toalettartikler,,,jonas@alura.no,,Svenskerudveien 4,0680,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811661112,811661112,2026-09-18T10:30:27.941631+00:00
811665762,O FJELBERG AS,Aksjeselskap,AS,1995-02-19,1917-06-30,47.230,"Detaljhandel med fisk, skalldyr og bløtdyr",11,,,22446041,Bygdøy Alle 56,0265,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811665762,811665762,2026-09-18T10:30:27.941633+00:00
811669202,ROMSDAL EIENDOMSMEGLING AS,Aksjeselskap,AS,2013-03-07,2013-02-14,68.310,Eiendomsmegling og andre formidlingstjenester for eiendom,6,www.notar.no,,71 20 04 00,Fannestrandvegen 49B,6415,MOLDE,MOLDE,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811669202,811669202,2026-09-18T10:30:27.941636+00:00
811669342,OPTIMUSPISTOR AS,Aksjeselskap,AS,2013-03-09,2012-11-23,68.320,Eiendomsforvaltning på oppdrag,,,,,Hospitsveien 21,0789,OSLO,OSLO,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811669342,811669342,2026-09-18T10:30:27.941638+00:00
811671592,PLANKFONDS AS,Aksjeselskap,AS,2013-03-19,2013-01-20,00.000,Uoppgitt,,,havard.aakeroy@gmail.com,,"c/o Håvard Aakerøy, Haugnessvingen 21",7038,TRONDHEIM,TRONDHEIM,Norge,NO,False,True,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811671592,811671592,2026-09-18T10:30:27.941640+00:00
811673862,ADELIN AS,Aksjeselskap,AS,1995-02-19,1972-11-25,47.710,Detaljhandel med klær,9,,adelin@fjeldskaar.no,,Kongegata 27,3256,LARVIK,LARVIK,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811673862,811673862,2026-09-18T10:30:27.941643+00:00
811675482,ANDRE J UGLAND HOLDING AS,Aksjeselskap,AS,2013-03-14,2013-02-24,00.000,Uoppgitt,,,,,Grooseveien 170,4879,GRIMSTAD,GRIMSTAD,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811675482,811675482,2026-09-18T10:30:27.941645+00:00
811676632,T.NORDSKAUG AS,Aksjeselskap,AS,2013-03-14,2013-02-15,68.200,Utleie av egen eller leid fast eiendom,,,,,Kjetterudveien 5,1435,ÅS,ÅS,Norge,NO,False,False,Brønnøysundregistrene,https://data.brreg.no/enhetsregisteret/api/enheter/811676632,811676632,2026-09-18T10:30:27.941648+00:00
